,Unnamed: 0,activity_name,description,url,image,available_days,available_times,latitude,longitude,address,price,currency,category,week,destination,hours_min,hours_max
45,45,Tour de vinos por Roma,Italia es un país con gran tradición enológica. Degusta diferentes vinos de Roma con un experto sumiller. ¡Vive la pasión vitivinícola de los transalpinos!,www.civitatis.com/es/roma/tour-vino/,www.civitatis.com/f/italia/roma/tour-vino-list.jpg,"['07', '09', '05']","[['18:30'], ['18:30'], ['18:30']]",41.895588,12.472198,"Giordano Bruno, Campo de' Fiori, Parione, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",11.2,EUR,Español,1,roma,1.5,1.5
46,46,Excursión privada desde Roma,"Visita Nápoles, Pompeya, Ostia o Asís con esta excursión privada desde Roma. Contarás con un guía en exclusiva solo para ti y los tuyos.",www.civitatis.com/es/roma/excursion-privada-roma/,www.civitatis.com/f/italia/roma/excursion-privada-roma-list.jpg,"['09', '10']","[['7:00', '8:00', '9:00', '10:00'], ['7:00', '8:00', '9:00', '10:00']]",0.0,0.0,,242.55,EUR,Español,1,roma,120.0,10.0
47,47,Entrada a Cinecittà World,La entrada a Cinecittà World os permitirá conocer escenarios de rodaje reales y viajar a los mundos imaginarios de famosas películas y series de televisión.,www.civitatis.com/es/roma/entrada-cinecitta-world/,www.civitatis.com/f/italia/roma/entrada-cinecitta-world-list.jpg,"['09', '10']","[[], []]",41.70998311144658,12.44666276850152,"Cinecittà World, 200, Via di Castel Romano, Municipio Roma IX, Roma, Roma Capitale, Lazio, Italia",8.0,EUR,,1,roma,,
48,48,¿Escala en Roma? Tour privado desde el aeropuerto,Aprovecha tu escala en el aeropuerto de Roma para conocer la capital italiana. Con este tour desde la terminal descubrirás la hermosa Ciudad Eterna.,www.civitatis.com/es/roma/tour-escala-roma/,www.civitatis.com/f/italia/roma/tour-escala-roma-list.jpg,"['09', '10']","[[], []]",0.0,0.0,,118.02,EUR,Español,1,roma,3.5,3.5
49,49,Tour en Fiat Topolino por Roma,¿Listos para explorar la Ciudad Eterna de una manera cómoda y divertida? En este tour en Fiat Topolino por Roma recorreremos la capital en un coche ecológico.,www.civitatis.com/es/roma/tour-fiat-topolino-roma/,www.civitatis.com/f/italia/roma/tour-fiat-topolino-roma-list.jpg,"['05', '07', '09', '08', '06', '10']","[['9:00', '13:00'], ['9:00', '13:00'], ['9:00', '13:00'], ['9:00', '13:00'], ['9:00', '13:00'], ['9:00', '13:00']]",41.90199293,12.47389949,"44, Vicolo dell'Orso, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",24.75,EUR,Español,1,roma,2.5,2.5
50,50,Tour de los fantasmas de Roma,¡Atreveos a uniros a este espeluznante viaje por el oscuro pasado de Roma! En este tour de fantasmas desentrañaremos los secretos más macabros de la ciudad.,www.civitatis.com/es/roma/tour-fantasmas-roma/,www.civitatis.com/f/italia/roma/tour-fantasmas-roma-list.jpg,"['09', '08', '10']","[['19:30'], ['19:30'], ['19:30']]",41.90264397199789,12.46639634974409,"Castel Sant’Angelo, Lungotevere Castello, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00193, Italia",3.98,EUR,Español,1,roma,721.0,2.0
51,51,Excursión a Montepulciano y Montalcino + Cata de vinos,Descubrid la belleza de la Toscana en esta excursión a Montepulciano y Montalcino. Disfrutaremos de estos pueblos medievales y haremos una degustación de vino.,www.civitatis.com/es/roma/excursion-montepulciano-montalcino-cata-vinos/,www.civitatis.com/f/italia/roma/excursion-montepulciano-montalcino-cata-vinos-list.jpg,"['08', '10', '07', '05', '09']","[['7:30'], ['7:30'], ['7:30'], ['7:30'], ['7:30']]",41.90300146977714,12.49708925662586,"Terme di Diocleziano, Piazza della Repubblica, Castro Pretorio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",25.88,EUR,Español,1,roma,12.0,12.0
52,52,Visita guiada por los Museos Vaticanos y Capilla Sixtina,En esta visita por los Museos Vaticanos y la Capilla Sixtina veremos una de las colecciones de arte más importantes del mundo. ¡Incluye entrada preferente!,www.civitatis.com/es/roma/visita-guiada-vaticano/,www.civitatis.com/f/italia/roma/visita-guiada-vaticano-list.jpg,"['05', '07', '09', '06', '08']","[['9:00', '10:00', '14:30', '8:30', '9:30', '11:30', '15:00'], ['9:00', '10:00', '14:30', '8:30', '9:30', '11:30', '15:00'], ['9:00', '10:00', '14:30', '8:30', '9:30', '11:30', '15:00'], ['9:00', '14:30', '9:30', '11:30', '15:00'], ['9:00', '10:00', '14:30', '8:30', '9:30', '15:00', '11:30']]",41.9086683,12.4558222,"Dante's in Vaticano, Viale Giulio Cesare, Prati, Municipio Roma I, Roma, Roma Capitale, Lazio, 00192, Italia",24.0,EUR,Español,1,roma,3.0,3.0
53,53,"Visita guiada por el Coliseo, Foro y Palatino","La visita guiada por el Coliseo, Foro y Palatino os llevará a conocer la gloria del Imperio Romano. Un tour en español por más de 2.000 años de historia.",www.civitatis.com/es/roma/visita-guiada-roma-antigua/,www.civitatis.com/f/italia/roma/visita-guiada-roma-antigua-list.jpg,"['09', '10']","[['13:00'], ['13:00']]",41.891226,12.491262,"Piazza del Colosseo, Celio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",16.0,EUR,Español,1,roma,3.0,3.0
54,54,Free tour por Roma,"La ciudad de los césares, del Barroco y, por supuesto, la Ciudad Eterna. En nuestro free tour por Roma descubriremos la monumentalidad de la capital italiana.",www.civitatis.com/es/roma/free-tour-roma/,www.civitatis.com/f/italia/roma/free-tour-roma-list.jpg,"['09', '08', '07', '06', '05', '10']","[['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00']]",41.906277,12.48218,"19, Piazza di Spagna, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",2.25,EUR,Español,1,roma,2.0,2.0
55,55,"Tour por la Capilla Sixtina, Museos Vaticanos y Basílica de San Pedro a primera hora","Con este tour con primer acceso visitaremos la Basílica de San Pedro, los Museos Vaticanos y la Capilla Sixtina. ¡Tres joyas del arte y la arquitectura!",www.civitatis.com/es/roma/primer-acceso-museos-vaticanos-sixtina/,www.civitatis.com/f/italia/roma/primer-acceso-museos-vaticanos-sixtina-list.jpg,"['05', '09', '08', '07']","[['7:45'], ['7:45'], ['7:45'], ['7:45']]",41.90718845412302,12.45303189733754,"My Tiny Home, 4, Via Tunisi, Municipio Roma I, Roma, Roma Capitale, Lazio, 00192, Italia",24.0,EUR,Español,1,roma,3.0,3.0
56,56,Autobús entre el aeropuerto Fiumicino y Roma,¿Viajáis a la capital italiana? Reservad este autobús entre el aeropuerto Fiumicino y Roma. Llegaréis al centro de la ciudad de forma cómoda y rápida.,www.civitatis.com/es/roma/autobus-aeropuerto-fiumicino-roma/,www.civitatis.com/f/italia/roma/autobus-aeropuerto-fiumicino-roma-list.jpg,"['05', '07', '08', '06', '09', '10']","[[], [], [], [], [], []]",0.0,0.0,,1.75,EUR,Transporte y traslados,1,roma,720.0,1.1666666666666667
57,57,Excursión a Nápoles y Pompeya,En esta excursión a Nápoles y Pompeya desde Roma visitaremos la capital de Campania y la famosa ciudad sepultada por la erupción del Vesubio en el año 79.,www.civitatis.com/es/roma/excursion-napoles-pompeya/,www.civitatis.com/f/italia/roma/excursion-napoles-pompeya-list.jpg,"['08', '10', '06', '09', '05', '07']","[['7:30'], ['7:30'], ['7:30'], ['7:30'], ['7:30'], ['7:30']]",0.0,0.0,,47.75,EUR,Español,1,roma,12.0,12.0
58,58,,"Servicio privado, puerta a puerta y al mejor precio. Un chófer os esperará en el aeropuerto, en el hotel o donde queráis para llevaros a vuestro destino. Rápido y seguro.",,www.civitatis.comhttps://www.civitatis.com/f/images/promos/traslados-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",,,,,,"Seguro, sin contratiempos",1,roma,,
59,59,Entrada Castillo de Sant'Angelo y tour con subida a la terraza,Con esta entrada al Castillo de Sant'Angelo descubriréis la historia de este emblemático monumento. En la visita guiada desvelaremos sus más grandes misterios,www.civitatis.com/es/roma/visita-castillo-sant-angelo/,www.civitatis.com/f/italia/roma/visita-castillo-sant-angelo-list.jpg,"['09', '05', '08', '10', '06']","[['9:00'], ['9:00'], ['9:00'], ['9:00'], ['9:00']]",41.902506,12.466378,"Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00193, Italia",11.2,EUR,Español,1,roma,722.0,3.0
60,60,Entrada al Panteón de Agripa sin colas,Con esta entrada al Panteón de Agripa sin colas podréis visitar uno de los grandes monumentos de la Antigua Roma. ¡Imprescindible si estáis en la Ciudad Eterna!,www.civitatis.com/es/roma/entrada-panteon-agripa-audioguia/,www.civitatis.com/f/italia/roma/entrada-panteon-agripa-audioguia-list.jpg,"['08', '06', '05', '09', '07', '10']","[[], [], [], [], [], []]",41.89779104012264,12.47758000776301,"Minerva Roof Garden, 69, Piazza della Minerva, Pigna, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",4.2,EUR,,1,roma,,
61,61,Tour gastronómico por el barrio del Trastevere,"Helados, pizzas, vinos… Deleitad el paladar con las delicias gastronómicas del Trastevere, el barrio bohemio de Roma. ¡Culminaréis con un gran sabor de boca!",www.civitatis.com/es/roma/tour-gastronomico-barrio-trastevere/,www.civitatis.com/f/italia/roma/tour-gastronomico-barrio-trastevere-list.jpg,"['07', '08', '09', '05', '06', '10']","[['11:00', '18:30'], ['11:00', '18:30'], ['11:00', '18:30'], ['11:00', '18:30'], ['11:00', '18:30'], ['11:00', '18:30']]",41.891699,12.470068,"Pizza Trilussa, 42, Piazza Trilussa, Trastevere, Municipio Roma I, Roma, Roma Capitale, Lazio, 00153, Italia",7.84,EUR,Español,1,roma,3.0,3.0
62,62,Visita guiada por el Coliseo,"En esta visita guiada por el Coliseo recorreremos el anfiteatro romano más grande del mundo. Sin duda, un imprescindible si estáis en la capital de Italia.",www.civitatis.com/es/roma/visita-guiada-coliseo/,www.civitatis.com/f/italia/roma/visita-guiada-coliseo-list.jpg,['08'],[['14:30']],41.891226,12.491262,"Piazza del Colosseo, Celio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",14.0,EUR,Español,1,roma,1.0,1.0
63,63,Catacumbas de la Vía Appia + San Sebastián y San Pablo Extramuros,En este tour por las Catacumbas de la Vía Appia visitaremos la Roma de fuera de sus murallas y veremos las basílicas de San Sebastián y San Pablo Extramuros.,www.civitatis.com/es/roma/excursion-catacumbas-roma/,www.civitatis.com/f/italia/roma/excursion-catacumbas-roma-list.jpg,"['09', '08', '06', '10', '07', '05']","[['14:45'], ['14:45'], ['14:45'], ['10:00'], ['14:45'], ['14:45']]",41.90209901982524,12.49626554972778,"45, Piazza della Repubblica, Castro Pretorio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00185, Italia",17.55,EUR,Español,1,roma,3.0,3.0
64,64,Visita guiada por la Galería Borghese,"Descubrid en esta visita guiada la extraordinaria colección de pintura y escultura de la Galería Borghese, uno de los museos de arte imprescindibles de Roma.",www.civitatis.com/es/roma/visita-guiada-galeria-borghese/,www.civitatis.com/f/italia/roma/visita-guiada-galeria-borghese-list.jpg,"['07', '09']","[['14:45', '15:45'], ['14:45', '15:45']]",41.914038,12.491994,"Casino Nobile di Villa Borghese, 5, Piazzale del Museo Borghese, Pinciano, Municipio Roma II, Roma, Roma Capitale, Lazio, 00197, Italia",23.0,EUR,Español,1,roma,2.25,2.25
65,65,Tour nocturno por la Roma iluminada,"En este tour por la Roma iluminada recorreremos las plazas, calles y monumentos más representativos de la capital italiana cuando la ciudad se viste de gala.",www.civitatis.com/es/roma/tour-nocturno-roma-iluminada/,www.civitatis.com/f/italia/roma/tour-nocturno-roma-iluminada-list.jpg,"['05', '08', '06', '07', '09']","[['19:00'], ['19:00'], ['19:00'], ['19:00'], ['19:00']]",41.902991,12.496593,"Piazza della Repubblica, Castro Pretorio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00184, Italia",19.5,EUR,Español,1,roma,722.0,3.0
66,66,Excursión a Florencia y Pisa,"En esta excursión a Florencia y Pisa visitaremos dos de las joyas de la Toscana. Veremos el Duomo y el Ponte Vecchio y, por supuesto, la famosa Torre Inclinada.",www.civitatis.com/es/roma/excursion-florencia-pisa/,www.civitatis.com/f/italia/roma/excursion-florencia-pisa-list.jpg,"['06', '09', '08']","[['7:00'], ['7:00'], ['7:00']]",41.90973,12.530632,"Staz.ne Tiburtina, Piazzale della Stazione Tiburtina, Nomentano, Municipio Roma II, Roma, Roma Capitale, Lazio, 00162, Italia",38.92,EUR,Español,1,roma,14.0,14.0
67,67,"Autobús turístico de Roma, Big Bus","Descubrid el Coliseo, el Vaticano o el Panteón de forma cómoda a bordo del autobús turístico Big Bus de Roma. ¡Podréis subir y bajar en todas sus paradas!",www.civitatis.com/es/roma/autobus-turistico-roma-big-bus/,www.civitatis.com/f/italia/roma/autobus-turistico-roma-big-bus-list.jpg,"['07', '10', '06', '09', '08', '05']","[[], [], [], [], [], []]",0.0,0.0,,8.16,EUR,Español,1,roma,24.0,72.0
68,68,Free tour de los misterios y leyendas de Roma,Fantasmas que pasean errantes o enigmas en obras de Caravaggio. Descubrid la cara oculta de la ciudad en este free tour de misterios y leyendas de Roma.,www.civitatis.com/es/roma/free-tour-misterios-leyendas/,www.civitatis.com/f/italia/roma/free-tour-misterios-leyendas-list.jpg,"['09', '05', '08', '10', '07']","[['18:00'], ['18:00'], ['18:00'], ['18:00'], ['18:00']]",41.9099812,12.4764173,"21, Piazza del Popolo, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",2.0,EUR,Español,1,roma,2880.0,2.5
69,69,Excursión a Nápoles y Pompeya en tren de alta velocidad,"Si estáis en Roma y queréis visitar la ciudad que quedó sepultada el Vesubio, no os perdáis esta excursión a Nápoles y Pompeya en tren de alta velocidad.",www.civitatis.com/es/roma/excursion-pompeya-tren/,www.civitatis.com/f/italia/roma/excursion-pompeya-tren-list.jpg,"['05', '07', '08']","[['7:00'], ['7:00'], ['7:00']]",41.90110014816423,12.50106135847602,"Piazza dei Cinquecento, Esquilino, Municipio Roma I, Roma, Roma Capitale, Lazio, 00185, Italia",37.25,EUR,Español,1,roma,12.0,12.0
70,70,Visita guiada por el Trastevere y barrio judío,Disfrutaremos de una visita guiada por el Trastevere y el barrio judío de Roma para embriagarnos de su ambiente bohemio y sus grandes atractivos por conocer.,www.civitatis.com/es/roma/visita-guiada-barrio-judio/,www.civitatis.com/f/italia/roma/visita-guiada-barrio-judio-list.jpg,"['09', '05', '08']","[['17:00'], ['17:00'], ['17:00']]",41.891901,12.470155,"Trapizzino, 46, Piazza Trilussa, Trastevere, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",6.16,EUR,Español,1,roma,3.0,3.0
71,71,Audiencia con el papa Francisco,En la audiencia con el Papa viviréis una experiencia única en la Santa Sede. Asistiréis a la homilía oficiada por el papa Francisco acompañados por un guía.,www.civitatis.com/es/roma/audiencia-papa-francisco/,www.civitatis.com/f/italia/roma/audiencia-papa-francisco-list.jpg,['06'],[['7:20']],41.902328,12.459852,"54, Via della Conciliazione, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00120, Italia",8.0,EUR,Español,1,roma,3.0,3.0
72,0,Audiencia con el papa Francisco,En la audiencia con el Papa viviréis una experiencia única en la Santa Sede. Asistiréis a la homilía oficiada por el papa Francisco acompañados por un guía.,www.civitatis.com/es/roma/audiencia-papa-francisco/,www.civitatis.com/f/italia/roma/audiencia-papa-francisco-list.jpg,['13'],[['7:20']],41.902328,12.459852,"54, Via della Conciliazione, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00120, Italia",8.0,EUR,Español,2,roma,3.0,3.0
73,1,Tour privado por Roma ¡Tú eliges!,"Si queréis conocer la Ciudad del Amor de forma exclusiva, en el tour privado por Roma contaréis con un guía particular solo para vosotros.",www.civitatis.com/es/roma/tour-privado-roma/,www.civitatis.com/f/italia/roma/tour-privado-roma-list.jpg,"['13', '14', '16', '15', '17', '12']","[['9:00', '10:00', '11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00'], ['9:00', '10:00', '11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00'], ['9:00', '10:00', '11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00'], ['9:00', '10:00', '11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00'], ['9:00', '10:00', '11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00'], ['9:00', '10:00', '11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00']]",41.906658,12.48199,"19, Piazza di Spagna, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",18.2,EUR,Español,2,roma,2.0,2.0
74,2,Visita guiada por la Basílica de San Pedro,"Historia y arte se entremezclan en esta visita guiada por la Basílica de San Pedro. Si lo deseáis, podréis subrir a la cúpula reservando esa opción específica.",www.civitatis.com/es/roma/subida-cupula-san-pedro/,www.civitatis.com/f/italia/roma/subida-cupula-san-pedro-list.jpg,"['14', '16', '12', '15']","[['8:15'], ['8:15'], ['8:15'], ['8:15']]",41.9071788,12.4564381,"Minimarket, 27, Via Vespasiano, Prati, Municipio Roma I, Roma, Roma Capitale, Lazio, 00192, Italia",10.5,EUR,Español,2,roma,721.0,3.0
75,3,Excursión a Venecia en tren de alta velocidad,En esta excursión a Venecia en tren de alta velocidad disfrutaréis de seis horas en la ciudad de los canales. La mejor manera de recorrer el centro histórico.,www.civitatis.com/es/roma/excursion-venecia/,www.civitatis.com/f/italia/roma/excursion-venecia-list.jpg,"['16', '14']","[['7:30'], ['7:30']]",41.90198,12.503145,"48, Via Marsala, Castro Pretorio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00185, Italia",54.6,EUR,Español,2,roma,15.0,15.0
76,4,Visita guiada por los Museos Capitolinos y alrededores,El Monumento a Víctor Manuel II y la Plaza del Campidoglio atesoran grandes historias. Las descubriremos en esta visita guiada por los Museos Capitolinos.,www.civitatis.com/es/roma/visita-guiada-museos-capitolinos/,www.civitatis.com/f/italia/roma/visita-guiada-museos-capitolinos-list.jpg,"['15', '13', '17']","[['9:30', '16:30'], ['9:30', '16:30'], ['9:30', '16:30']]",41.893293,12.482938,"Piazza del Campidoglio, Campitelli, Municipio Roma I, Roma, Roma Capitale, Lazio, 00186, Italia",14.0,EUR,Español,2,roma,3.0,3.0
77,5,Oferta: Audiencia papal + Museos Vaticanos,Con este combo disfrutaréis de una experiencia única en la Santa Sede. El tour incluye la audiencia del papa Francisco y una visita por los Museos Vaticanos.,www.civitatis.com/es/roma/audiencia-papa-museos-vaticanos/,www.civitatis.com/f/italia/roma/audiencia-papa-museos-vaticanos-list.jpg,['13'],[['7:20']],41.902328,12.459852,"54, Via della Conciliazione, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00120, Italia",21.0,EUR,Español,2,roma,727.0,9.0
78,6,Tour por las plazas y fuentes de Roma,"La Fontana de Trevi, la Piazza Navona o el Campo dei Fiori son algunos de los lugares que visitaremos en este tour por las plazas y fuentes de Roma.",www.civitatis.com/es/roma/paseo-plazas-fuentes-roma/,www.civitatis.com/f/italia/roma/paseo-plazas-fuentes-roma-list.jpg,"['16', '14']","[['15:00'], ['15:00']]",41.9036625,12.488483,"Fontana del Tritone, Piazza Barberini, Trevi, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",10.0,EUR,Español,2,roma,2.5,2.5
